Position,Track Name,Artist,Streams,Date,Genre
22,My Oh My (feat. DaBaby),Camila Cabello,2277293,12/27/2019,Pop
23,Lose You To Love Me,Selena Gomez,2271163,12/27/2019,Pop
24,Vete,Bad Bunny,2236978,12/27/2019,Rap
25,hot girl bummer,blackbear,2154532,12/27/2019,Pop
26,Watermelon Sugar,Harry Styles,2142439,12/27/2019,Pop
27,HIGHEST IN THE ROOM,Travis Scott,2131993,12/27/2019,Rap
28,JACKBOYS,JACKBOYS,2071196,12/27/2019,Rap
29,Ride It,Regard,2041661,12/27/2019,Pop
30,Heartless,The Weeknd,1874062,12/27/2019,Pop
31,Lucid Dreams,Juice WRLD,1859034,12/27/2019,Rap
32,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1848222,12/27/2019,Rap
33,China,Anuel AA,1837370,12/27/2019,Rap
34,BOP,DaBaby,1835066,12/27/2019,Hip Hop
35,Beautiful People (feat. Khalid),Ed Sheeran,1804079,12/27/2019,Pop
36,I Don't Care (with Justin Bieber),Ed Sheeran,1771213,12/27/2019,Pop
37,Bandit (with YoungBoy Never Broke Again),Juice WRLD,1753584,12/27/2019,Rap
38,Futsal Shuffle 2020,Lil Uzi Vert,1723804,12/27/2019,Rap
39,Fantasias,Rauw Alejandro,1709140,12/27/2019,Pop
40,No Idea,Don Toliver,1684276,12/27/2019,Rap
41,Before You Go,Lewis Capaldi,1660269,12/27/2019,Pop
42,LA CANCIÃ“N,J Balvin,1503551,12/27/2019,Rap
43,How Do You Sleep?,Sam Smith,1502730,12/27/2019,Pop
44,10;;000 Hours (with Justin Bieber),Dan + Shay,1499610,12/27/2019,Pop
45,7 rings,Ariana Grande,1467356,12/27/2019,Pop
46,Lalala,Y2K,1458124,12/27/2019,Pop
47,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,1413202,12/27/2019,Pop
48,Lose Control,MEDUZA,1406240,12/27/2019,Pop
49,Old Town Road - Remix,Lil Nas X,1393207,12/27/2019,Pop
50,Hola - Remix,Dalex,1387382,12/27/2019,Rap
51,Callaita,Bad Bunny,1375114,12/27/2019,Rap
52,Ransom,Lil Tecca,1371675,12/27/2019,Rap
53,Psycho,Red Velvet,1355229,12/27/2019,Pop
54,Ayy Macarena,Tyga,1346067,12/27/2019,Pop
55,Sigues Con El,DÃ­melo Flow,1332712,12/27/2019,Rap
56,Whine Up,Nicky Jam,1331281,12/27/2019,Hip Hop
57,Goodbyes (Feat. Young Thug),Post Malone,1326335,12/27/2019,Rap
58,No Me Conoce - Remix,Jhay Cortez,1318929,12/27/2019,Rap
59,Falling,Harry Styles,1309643,12/27/2019,Pop
60,All I Want for Christmas Is You,Mariah Carey,1297411,12/27/2019,Pop
61,Suicidal,YNW Melly,1295220,12/27/2019,Rap
62,when the party's over,Billie Eilish,1278115,12/27/2019,Pop
63,Adicto (with Anuel AA & Ozuna),Tainy,1262977,12/27/2019,Pop
64,Ballin' (with Roddy Ricch),Mustard,1262693,12/27/2019,Pop
65,Lights Up,Harry Styles,1258165,12/27/2019,Pop
66,Trampoline,SHAED,1257794,12/27/2019,Pop
67,Shallow,Lady Gaga,1234409,12/27/2019,Pop
68,lovely (with Khalid),Billie Eilish,1210099,12/27/2019,Pop
69,Que Tire Pa Lante,Daddy Yankee,1206287,12/27/2019,Hip Hop
70,Happier,Marshmello,1166186,12/27/2019,Pop
71,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,1165990,12/27/2019,Hip Hop
72,Yellow Hearts,Ant Saunders,1157948,12/27/2019,Pop
73,Robbery,Juice WRLD,1142953,12/27/2019,Rap
74,It's You,Ali Gatie,1133493,12/27/2019,Pop
75,Mean It,Lauv,1116594,12/27/2019,Pop
76,Wow.,Post Malone,1094940,12/27/2019,Rap
77,Aventura,Lunay,1091378,12/27/2019,Pop
78,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,1061496,12/27/2019,Pop
79,Hate Me (with Juice WRLD),Ellie Goulding,1048579,12/27/2019,Pop
80,Roses - Imanbek Remix,SAINt JHN,1039076,12/27/2019,Pop
81,Sucker,Jonas Brothers,1031248,12/27/2019,Pop
82,Quizas,Rich Music LTD,1020813,12/27/2019,Rap
83,Last Christmas,Wham!,1018732,12/27/2019,Pop
84,Indeciso,Reik,1015820,12/27/2019,Pop
85,Bohemian Rhapsody - Remastered 2011,Queen,1010998,12/27/2019,Rock
86,Money In The Grave (Drake ft. Rick Ross),Drake,999277,12/27/2019,Pop
87,SICKO MODE,Travis Scott,995661,12/27/2019,Rap
88,Truth Hurts,Lizzo,992687,12/27/2019,Pop
89,Blanco,J Balvin,992129,12/27/2019,Rap
90,Piece Of Your Heart,MEDUZA,983245,12/27/2019,Pop
91,Without Me,Halsey,977576,12/27/2019,Pop
92,rockstar (feat. 21 Savage),Post Malone,973879,12/27/2019,Rap
93,Believer,Imagine Dragons,973811,12/27/2019,Pop
94,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,966543,12/27/2019,Pop
95,Bellaquita - Remix,Dalex,964064,12/27/2019,Rap
96,Tutu,Camilo,958994,12/27/2019,Pop
97,Shape of You,Ed Sheeran,957596,12/27/2019,Pop
98,Yo x Ti;;Tu x Mi,ROSALÃA,949844,12/27/2019,Other
99,Si Te Vas,Sech,947560,12/27/2019,Pop
100,Soltera - Remix,Lunay,929594,12/27/2019,Pop
101,bury a friend,Billie Eilish,929140,12/27/2019,Pop
102,Into the Unknown,Idina Menzel,926607,12/27/2019,Other
103,thank u;;next,Ariana Grande,924785,12/27/2019,Pop
104,Graveyard,Halsey,922716,12/27/2019,Pop
105,Sweet but Psycho,Ava Max,916226,12/27/2019,Pop
106,If the World Was Ending - feat. Julia Michaels,JP Saxe,914365,12/27/2019,Pop
107,No Guidance (feat. Drake),Chris Brown,912682,12/27/2019,Pop
108,Hot (Remix) [feat. Gunna and Travis Scott],Travis Scott,909871,12/27/2019,Rap
109,Liar,Camila Cabello,909277,12/27/2019,Pop
110,SAD!,XXXTENTACION,908803,12/27/2019,Hip Hop
111,Look At Her Now,Selena Gomez,908139,12/27/2019,Pop
112,Liberdade ProvisÃ³ria,Henrique & Juliano,900823,12/27/2019,Other
113,223's (feat. 9lokknine),YNW Melly,885688,12/27/2019,Rap
114,Girls Like You (feat. Cardi B),Maroon 5,883334,12/27/2019,Pop
115,Up All Night,Khalid,880895,12/27/2019,Pop
116,Dancing With A Stranger (with Normani),Sam Smith,879456,12/27/2019,Pop
117,VIBEZ,DaBaby,871908,12/27/2019,Hip Hop
118,Legends,Juice WRLD,867317,12/27/2019,Rap
119,Suge,DaBaby,863448,12/27/2019,Hip Hop
120,Con Altura,ROSALÃA,858854,12/27/2019,Other
121,Con Calma,Daddy Yankee,858458,12/27/2019,Hip Hop
122,Better Now,Post Malone,852243,12/27/2019,Rap
123,Woah,Lil Baby,851555,12/27/2019,Hip Hop
124,Family,The Chainsmokers,848565,12/27/2019,Pop
125,Panini,Lil Nas X,832572,12/27/2019,Pop
126,Candy,Doja Cat,831912,12/27/2019,Pop
127,Santa Tell Me,Ariana Grande,830269,12/27/2019,Pop
128,High Hopes,Panic! At The Disco,826129,12/27/2019,Pop
129,July,Noah Cyrus,823632,12/27/2019,Pop
130,ocean eyes,Billie Eilish,822087,12/27/2019,Pop
131,Que Calor (with J Balvin & El Alfa),Major Lazer,816787,12/27/2019,Pop
132,Eastside (with Halsey & Khalid),benny blanco,813234,12/27/2019,Pop
133,Stuck In A Dream (feat. Gunna),Lil Mosey,804038,12/27/2019,Rap
134,goosebumps,Travis Scott,803872,12/27/2019,Rap
135,Nice To Meet Ya,Niall Horan,803049,12/27/2019,Pop
136,Higher Love,Kygo,800989,12/27/2019,Pop
137,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,799801,12/27/2019,Rap
138,Otro Trago - Remix,Sech,795416,12/27/2019,Pop
139,Perfect,Ed Sheeran,792848,12/27/2019,Pop
140,Say You Won't Let Go,James Arthur,791238,12/27/2019,Pop
141,If I Can't Have You,Shawn Mendes,787739,12/27/2019,Pop
142,all the good girls go to hell,Billie Eilish,781400,12/27/2019,Pop
143,QUE PRETENDES,J Balvin,778375,12/27/2019,Rap
144,Talk (feat. Disclosure),Khalid,777224,12/27/2019,Pop
145,Say So,Doja Cat,776606,12/27/2019,Pop
146,All Girls Are The Same,Juice WRLD,772459,12/27/2019,Rap
147,MIDDLE CHILD,J. Cole,770640,12/27/2019,Hip Hop
148,Moonlight,XXXTENTACION,762718,12/27/2019,Hip Hop
149,The London (feat. J. Cole & Travis Scott),J. Cole,759334,12/27/2019,Hip Hop
150,Calma - Remix,Pedro CapÃ³,755373,12/27/2019,Pop
151,Youngblood,5 Seconds of Summer,753534,12/27/2019,Pop
152,11:00 PM,Maluma,749133,12/27/2019,Other
153,I Like Me Better,Lauv,742709,12/27/2019,Pop
154,Jocelyn Flores,XXXTENTACION,741699,12/27/2019,Hip Hop
155,Alone;;Pt. II,Alan Walker,740534,12/27/2019,Pop
156,DJ No Pare (feat. Zion;;Dalex;;Lenny TavÃ¡rez) - Remix,Justin Quiles,739737,12/27/2019,Rap
157,Let Me Know (I Wonder Why Freestyle),Juice WRLD,739010,12/27/2019,Rap
158,Roller,Apache 207,736281,12/27/2019,Hip Hop
159,God's Plan,Drake,733502,12/27/2019,Pop
160,Never Seen the Rain,Tones And I,731206,12/27/2019,Pop
161,Get You The Moon (feat. SnÃ¸w),Kina,730902,12/27/2019,Rap
162,Let Me Down Slowly,Alec Benjamin,730642,12/27/2019,Pop
163,Takeaway,The Chainsmokers,730481,12/27/2019,Pop
164,Bruises,Lewis Capaldi,729200,12/27/2019,Pop
165,Perreo en La Luna,Rich Music LTD,727808,12/27/2019,Rap
166,Turn Me On (feat. Vula),Riton,725516,12/27/2019,Pop
167,VALENTINO,24kGoldn,724850,12/27/2019,Rap
168,You Need To Calm Down,Taylor Swift,722967,12/27/2019,Pop
169,Be Alright,Dean Lewis,717525,12/27/2019,Pop
170,wish you were gay,Billie Eilish,713925,12/27/2019,Pop
171,Pa' Olvidarme De Ella,Piso 21,712894,12/27/2019,Pop
172,Don't Call Me Up,Mabel,710930,12/27/2019,Pop
173,Only Human,Jonas Brothers,710733,12/27/2019,Pop
174,Closer,The Chainsmokers,706489,12/27/2019,Pop
175,Can We Kiss Forever?,Kina,704056,12/27/2019,Rap
176,Combatchy (feat. MC Rebecca),Anitta,700422,12/27/2019,Pop
177,All of Me,John Legend,695576,12/27/2019,Pop
178,Thunder,Imagine Dragons,695391,12/27/2019,Pop
179,SENTADÃƒO,PEDRO SAMPAIO,694995,12/27/2019,Other
180,Taki Taki (feat. Selena Gomez;;Ozuna & Cardi B),DJ Snake,692852,12/27/2019,Pop
181,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,691355,12/27/2019,Pop
182,2002,Anne-Marie,690918,12/27/2019,Pop
183,Old Town Road,Lil Nas X,690312,12/27/2019,Pop
184,Something Just Like This,The Chainsmokers,687533,12/27/2019,Pop
185,Death,Trippie Redd,686578,12/27/2019,Rap
186,Maniac,Conan Gray,685582,12/27/2019,Pop
187,Going Bad (feat. Drake),Meek Mill,681730,12/27/2019,Pop
188,Vor der TÃ¼r,Gzuz,677873,12/27/2019,Hip Hop
189,FantasÃ­a,Ozuna,675529,12/27/2019,Pop
190,Murder On My Mind,YNW Melly,675476,12/27/2019,Rap
191,Ne reviens pas,Gradur,674393,12/27/2019,Pop
192,Camelot,NLE Choppa,673835,12/27/2019,Hip Hop
193,Mistletoe,Justin Bieber,671931,12/27/2019,Pop
194,Don't Stop Me Now - Remastered 2011,Queen,669372,12/27/2019,Rock
195,Post Malone (feat. RANI),Sam Feldt,668883,12/27/2019,Pop
196,i'm so tired...,Lauv,668777,12/27/2019,Pop
197,I.F.L.Y.,Bazzi,665321,12/27/2019,Pop
198,3 Nights,Dominic Fike,662642,12/27/2019,Pop
199,i love you,Billie Eilish,661578,12/27/2019,Pop
200,SLOW DANCING IN THE DARK,Joji,661467,12/27/2019,Pop
1,Dance Monkey,Tones And I,7000445,12/28/2019,Pop
2,ROXANNE,Arizona Zervas,4606471,12/28/2019,Pop
3,Tusa,KAROL G,4162664,12/28/2019,Rap
4,Memories,Maroon 5,3670878,12/28/2019,Pop
5,Falling,Trevor Daniel,3587858,12/28/2019,Pop
6,Don't Start Now,Dua Lipa,3570383,12/28/2019,Pop
7,Circles,Post Malone,3515276,12/28/2019,Rap
8,Blinding Lights,The Weeknd,3288656,12/28/2019,Pop
